id,adjustment_type,driver_id,highest_finish,is_eligible,points,position,round_id,round_number,season_id,session_id,session_number,win_count,year
458668,0,841,8,t,6,13,1062,5,,4299,7,0,2022
458669,0,798,8,t,4,14,1062,5,,4299,7,0,2022
458670,0,846,9,t,3,15,1062,5,,4299,7,0,2022
458671,0,763,9,t,2,16,1062,5,,4299,7,0,2022
458672,0,840,10,t,2,17,1062,5,,4299,7,0,2022
458673,0,854,10,t,1,18,1062,5,,4299,7,0,2022
458674,0,852,11,t,0,19,1062,5,,4299,7,0,2022
458675,0,807,12,t,0,20,1062,5,,4299,7,0,2022
458676,0,848,14,t,0,21,1062,5,,4299,7,0,2022
458677,0,831,1,t,110,1,1063,6,,4306,7,4,2022
458678,0,843,1,t,104,2,1063,6,,4306,7,2,2022
458679,0,815,2,t,85,3,1063,6,,4306,7,0,2022
458680,0,847,3,t,74,4,1063,6,,4306,7,0,2022
458681,0,830,2,t,65,5,1063,6,,4306,7,0,2022
458682,0,795,3,t,46,6,1063,6,,4306,7,0,2022
458683,0,845,3,t,39,7,1063,6,,4306,7,0,2022
458684,0,820,5,t,38,8,1063,6,,4306,7,0,2022
458685,0,838,6,t,30,9,1063,6,,4306,7,0,2022
458686,0,824,5,t,15,10,1063,6,,4306,7,0,2022
458687,0,816,6,t,11,11,1063,6,,4306,7,0,2022
458688,0,851,7,t,11,12,1063,6,,4306,7,0,2022
458689,0,841,8,t,6,13,1063,6,,4306,7,0,2022
458690,0,798,8,t,4,14,1063,6,,4306,7,0,2022
458691,0,763,9,t,4,15,1063,6,,4306,7,0,2022
458692,0,846,9,t,3,16,1063,6,,4306,7,0,2022
458693,0,840,10,t,2,17,1063,6,,4306,7,0,2022
458694,0,854,10,t,1,18,1063,6,,4306,7,0,2022
458695,0,852,11,t,0,19,1063,6,,4306,7,0,2022
458696,0,807,12,t,0,20,1063,6,,4306,7,0,2022
458697,0,848,14,t,0,21,1063,6,,4306,7,0,2022
458698,0,831,1,t,125,1,1064,7,,4313,7,4,2022
458699,0,843,1,t,116,2,1064,7,,4313,7,2,2022
458700,0,815,1,t,110,3,1064,7,,4313,7,1,2022
458701,0,847,3,t,84,4,1064,7,,4313,7,0,2022
458702,0,830,2,t,83,5,1064,7,,4313,7,0,2022
458703,0,795,3,t,50,6,1064,7,,4313,7,0,2022
458704,0,845,3,t,48,7,1064,7,,4313,7,0,2022
458705,0,820,5,t,40,8,1064,7,,4313,7,0,2022
458706,0,838,6,t,30,9,1064,7,,4313,7,0,2022
458707,0,824,5,t,15,10,1064,7,,4313,7,0,2022
458708,0,816,6,t,11,11,1064,7,,4313,7,0,2022
458709,0,851,7,t,11,12,1064,7,,4313,7,0,2022
458710,0,763,7,t,10,13,1064,7,,4313,7,0,2022
458711,0,841,8,t,6,14,1064,7,,4313,7,0,2022
458712,0,798,8,t,5,15,1064,7,,4313,7,0,2022
458713,0,846,9,t,3,16,1064,7,,4313,7,0,2022
458714,0,840,10,t,2,17,1064,7,,4313,7,0,2022
458715,0,854,10,t,1,18,1064,7,,4313,7,0,2022
458716,0,852,11,t,0,19,1064,7,,4313,7,0,2022
458717,0,807,12,t,0,20,1064,7,,4313,7,0,2022
458718,0,848,14,t,0,21,1064,7,,4313,7,0,2022
458719,0,831,1,t,150,1,1065,8,,4320,7,5,2022
458720,0,815,1,t,129,2,1065,8,,4320,7,1,2022
458721,0,843,1,t,116,3,1065,8,,4320,7,2,2022
458722,0,847,3,t,99,4,1065,8,,4320,7,0,2022
458723,0,830,2,t,83,5,1065,8,,4320,7,0,2022
458724,0,795,3,t,62,6,1065,8,,4320,7,0,2022
458725,0,845,3,t,50,7,1065,8,,4320,7,0,2022
458726,0,820,5,t,40,8,1065,8,,4320,7,0,2022
458727,0,838,6,t,31,9,1065,8,,4320,7,0,2022
458728,0,841,5,t,16,10,1065,8,,4320,7,0,2022
458729,0,763,7,t,16,11,1065,8,,4320,7,0,2022
458730,0,824,5,t,15,12,1065,8,,4320,7,0,2022
458731,0,816,6,t,15,13,1065,8,,4320,7,0,2022
458732,0,798,6,t,13,14,1065,8,,4320,7,0,2022
458733,0,851,7,t,11,15,1065,8,,4320,7,0,2022
458734,0,846,9,t,3,16,1065,8,,4320,7,0,2022
458735,0,840,10,t,2,17,1065,8,,4320,7,0,2022
458736,0,854,10,t,1,18,1065,8,,4320,7,0,2022
458737,0,852,11,t,0,19,1065,8,,4320,7,0,2022
458738,0,807,12,t,0,20,1065,8,,4320,7,0,2022
458739,0,848,14,t,0,21,1065,8,,4320,7,0,2022
458740,0,831,1,t,175,1,1066,9,,4327,7,6,2022
458741,0,815,1,t,129,2,1066,9,,4327,7,1,2022
458742,0,843,1,t,126,3,1066,9,,4327,7,2,2022
458743,0,847,3,t,111,4,1066,9,,4327,7,0,2022
458744,0,830,2,t,102,5,1066,9,,4327,7,0,2022
458745,0,795,3,t,77,6,1066,9,,4327,7,0,2022
458746,0,845,3,t,50,7,1066,9,,4327,7,0,2022
458747,0,820,5,t,46,8,1066,9,,4327,7,0,2022
458748,0,838,6,t,39,9,1066,9,,4327,7,0,2022
458749,0,763,7,t,18,10,1066,9,,4327,7,0,2022
458750,0,841,5,t,16,11,1066,9,,4327,7,0,2022
458751,0,824,5,t,15,12,1066,9,,4327,7,0,2022
458752,0,816,6,t,15,13,1066,9,,4327,7,0,2022
458753,0,798,6,t,13,14,1066,9,,4327,7,0,2022
458754,0,851,7,t,11,15,1066,9,,4327,7,0,2022
458755,0,854,8,t,5,16,1066,9,,4327,7,0,2022
458756,0,846,9,t,3,17,1066,9,,4327,7,0,2022
458757,0,840,10,t,3,18,1066,9,,4327,7,0,2022
458758,0,852,11,t,0,19,1066,9,,4327,7,0,2022
458759,0,807,12,t,0,20,1066,9,,4327,7,0,2022
458760,0,848,14,t,0,21,1066,9,,4327,7,0,2022
458761,0,831,1,t,181,1,1067,10,,4334,7,6,2022
458762,0,815,1,t,147,2,1067,10,,4334,7,1,2022
458763,0,843,1,t,138,3,1067,10,,4334,7,2,2022
458764,0,830,1,t,127,4,1067,10,,4334,7,1,2022
458765,0,847,3,t,111,5,1067,10,,4334,7,0,2022
458766,0,795,3,t,93,6,1067,10,,4334,7,0,2022
458767,0,845,3,t,58,7,1067,10,,4334,7,0,2022
458768,0,820,5,t,46,8,1067,10,,4334,7,0,2022
458769,0,838,6,t,39,9,1067,10,,4334,7,0,2022
458770,0,763,5,t,28,10,1067,10,,4334,7,0,2022
458771,0,841,5,t,16,11,1067,10,,4334,7,0,2022
458772,0,824,5,t,16,12,1067,10,,4334,7,0,2022
458773,0,798,6,t,15,13,1067,10,,4334,7,0,2022
458774,0,816,6,t,15,14,1067,10,,4334,7,0,2022
458775,0,851,7,t,11,15,1067,10,,4334,7,0,2022
458776,0,854,8,t,5,16,1067,10,,4334,7,0,2022
458777,0,852,8,t,4,17,1067,10,,4334,7,0,2022
458778,0,846,9,t,3,18,1067,10,,4334,7,0,2022
458779,0,840,10,t,3,19,1067,10,,4334,7,0,2022
458780,0,848,12,t,0,20,1067,10,,4334,7,0,2022
458781,0,807,12,t,0,21,1067,10,,4334,7,0,2022
458782,0,831,1,t,189,1,,11,,4347,6,6,2022
458783,0,815,1,t,151,2,,11,,4347,6,1,2022
458784,0,843,1,t,145,3,,11,,4347,6,2,2022
458785,0,830,1,t,133,4,,11,,4347,6,1,2022
458786,0,847,3,t,116,5,,11,,4347,6,0,2022
458787,0,795,3,t,94,6,,11,,4347,6,0,2022
458788,0,845,3,t,58,7,,11,,4347,6,0,2022
458789,0,820,5,t,46,8,,11,,4347,6,0,2022
458790,0,838,6,t,42,9,,11,,4347,6,0,2022
458791,0,763,5,t,28,10,,11,,4347,6,0,2022
458792,0,824,5,t,18,11,,11,,4347,6,0,2022
458793,0,841,5,t,16,12,,11,,4347,6,0,2022
458794,0,798,6,t,15,13,,11,,4347,6,0,2022
458795,0,816,6,t,15,14,,11,,4347,6,0,2022
458796,0,851,7,t,11,15,,11,,4347,6,0,2022
458797,0,854,8,t,5,16,,11,,4347,6,0,2022
458798,0,852,8,t,4,17,,11,,4347,6,0,2022
458799,0,846,9,t,3,18,,11,,4347,6,0,2022
458800,0,840,10,t,3,19,,11,,4347,6,0,2022
458801,0,848,12,t,0,20,,11,,4347,6,0,2022
458802,0,807,12,t,0,21,,11,,4347,6,0,2022
458803,0,831,1,t,208,1,1068,11,,4341,7,6,2022
458804,0,843,1,t,170,2,1068,11,,4341,7,3,2022
458805,0,815,1,t,151,3,1068,11,,4341,7,1,2022
458806,0,830,1,t,133,4,1068,11,,4341,7,1,2022
458807,0,847,3,t,128,5,1068,11,,4341,7,0,2022
458808,0,795,3,t,109,6,1068,11,,4341,7,0,2022
458809,0,845,3,t,64,7,1068,11,,4341,7,0,2022
458810,0,838,5,t,52,8,1068,11,,4341,7,0,2022
458811,0,820,5,t,46,9,1068,11,,4341,7,0,2022
458812,0,763,5,t,29,10,1068,11,,4341,7,0,2022
458813,0,824,5,t,22,11,1068,11,,4341,7,0,2022
458814,0,816,6,t,17,12,1068,11,,4341,7,0,2022
458815,0,841,5,t,16,13,1068,11,,4341,7,0,2022
458816,0,798,6,t,15,14,1068,11,,4341,7,0,2022
458817,0,852,6,t,12,15,1068,11,,4341,7,0,2022
458818,0,851,7,t,11,16,1068,11,,4341,7,0,2022
458819,0,854,8,t,5,17,1068,11,,4341,7,0,2022
458820,0,846,9,t,3,18,1068,11,,4341,7,0,2022
458821,0,840,10,t,3,19,1068,11,,4341,7,0,2022
458822,0,848,12,t,0,20,1068,11,,4341,7,0,2022
458823,0,807,12,t,0,21,1068,11,,4341,7,0,2022
458824,0,831,1,t,233,1,1069,12,,4348,7,7,2022
458825,0,843,1,t,170,2,1069,12,,4348,7,3,2022
458826,0,815,1,t,163,3,1069,12,,4348,7,1,2022
458827,0,830,1,t,144,4,1069,12,,4348,7,1,2022
458828,0,847,3,t,143,5,1069,12,,4348,7,0,2022
458829,0,795,2,t,127,6,1069,12,,4348,7,0,2022
458830,0,845,3,t,70,7,1069,12,,4348,7,0,2022
458831,0,838,5,t,56,8,1069,12,,4348,7,0,2022
458832,0,820,5,t,46,9,1069,12,,4348,7,0,2022
458833,0,763,5,t,37,10,1069,12,,4348,7,0,2022
458834,0,824,5,t,22,11,1069,12,,4348,7,0,2022
458835,0,816,6,t,19,12,1069,12,,4348,7,0,2022
458836,0,841,5,t,16,13,1069,12,,4348,7,0,2022
458837,0,798,6,t,15,14,1069,12,,4348,7,0,2022
458838,0,852,6,t,12,15,1069,12,,4348,7,0,2022
458839,0,851,7,t,11,16,1069,12,,4348,7,0,2022
458840,0,854,8,t,5,17,1069,12,,4348,7,0,2022
458841,0,840,10,t,4,18,1069,12,,4348,7,0,2022
458842,0,846,9,t,3,19,1069,12,,4348,7,0,2022
458843,0,848,12,t,0,20,1069,12,,4348,7,0,2022
458844,0,807,12,t,0,21,1069,12,,4348,7,0,2022
458845,0,831,1,t,258,1,1070,13,,4355,7,8,2022
458846,0,843,1,t,178,2,1070,13,,4355,7,3,2022
458847,0,815,1,t,173,3,1070,13,,4355,7,1,2022
458848,0,847,3,t,158,4,1070,13,,4355,7,0,2022
458849,0,830,1,t,156,5,1070,13,,4355,7,1,2022
458850,0,795,2,t,146,6,1070,13,,4355,7,0,2022
458851,0,845,3,t,76,7,1070,13,,4355,7,0,2022
458852,0,838,5,t,58,8,1070,13,,4355,7,0,2022
458853,0,820,5,t,46,9,1070,13,,4355,7,0,2022
458854,0,763,5,t,41,10,1070,13,,4355,7,0,2022
458855,0,824,5,t,22,11,1070,13,,4355,7,0,2022
458856,0,816,6,t,19,12,1070,13,,4355,7,0,2022
458857,0,841,5,t,16,13,1070,13,,4355,7,0,2022
458858,0,798,6,t,16,14,1070,13,,4355,7,0,2022
458859,0,852,6,t,12,15,1070,13,,4355,7,0,2022
458860,0,851,7,t,11,16,1070,13,,4355,7,0,2022
458861,0,854,8,t,5,17,1070,13,,4355,7,0,2022
458862,0,840,10,t,4,18,1070,13,,4355,7,0,2022
458863,0,846,9,t,3,19,1070,13,,4355,7,0,2022
458864,0,848,12,t,0,20,1070,13,,4355,7,0,2022
458865,0,807,12,t,0,21,1070,13,,4355,7,0,2022
458866,0,831,1,t,284,1,1071,14,,4362,7,9,2022
458867,0,815,1,t,191,2,1071,14,,4362,7,1,2022
458868,0,843,1,t,186,3,1071,14,,4362,7,3,2022
458869,0,830,1,t,171,4,1071,14,,4362,7,1,2022
458870,0,847,3,t,170,5,1071,14,,4362,7,0,2022
458871,0,795,2,t,146,6,1071,14,,4362,7,0,2022
458872,0,845,3,t,76,7,1071,14,,4362,7,0,2022
458873,0,838,5,t,64,8,1071,14,,4362,7,0,2022
458874,0,763,5,t,51,9,1071,14,,4362,7,0,2022
458875,0,820,5,t,46,10,1071,14,,4362,7,0,2022
458876,0,824,5,t,22,11,1071,14,,4362,7,0,2022
458877,0,798,6,t,20,12,1071,14,,4362,7,0,2022
458878,0,816,6,t,19,13,1071,14,,4362,7,0,2022
458879,0,841,5,t,18,14,1071,14,,4362,7,0,2022
458880,0,852,6,t,12,15,1071,14,,4362,7,0,2022
458881,0,851,7,t,11,16,1071,14,,4362,7,0,2022
458882,0,854,8,t,5,17,1071,14,,4362,7,0,2022
458883,0,846,9,t,4,18,1071,14,,4362,7,0,2022
458884,0,840,10,t,4,19,1071,14,,4362,7,0,2022
458885,0,848,12,t,0,20,1071,14,,4362,7,0,2022
458886,0,807,12,t,0,21,1071,14,,4362,7,0,2022
458887,0,831,1,t,310,1,1072,15,,4369,7,10,2022
458888,0,843,1,t,201,2,1072,15,,4369,7,3,2022
458889,0,815,1,t,201,3,1072,15,,4369,7,1,2022
458890,0,847,2,t,188,4,1072,15,,4369,7,0,2022
458891,0,830,1,t,175,5,1072,15,,4369,7,1,2022
458892,0,795,2,t,158,6,1072,15,,4369,7,0,2022
458893,0,845,3,t,82,7,1072,15,,4369,7,0,2022
458894,0,838,5,t,66,8,1072,15,,4369,7,0,2022
458895,0,763,5,t,59,9,1072,15,,4369,7,0,2022
458896,0,820,5,t,46,10,1072,15,,4369,7,0,2022
458897,0,824,5,t,22,11,1072,15,,4369,7,0,2022
458898,0,798,6,t,20,12,1072,15,,4369,7,0,2022
458899,0,816,6,t,19,13,1072,15,,4369,7,0,2022
458900,0,841,5,t,18,14,1072,15,,4369,7,0,2022
458901,0,852,6,t,12,15,1072,15,,4369,7,0,2022
458902,0,851,7,t,11,16,1072,15,,4369,7,0,2022
458903,0,854,8,t,5,17,1072,15,,4369,7,0,2022
458904,0,840,10,t,5,18,1072,15,,4369,7,0,2022
458905,0,846,9,t,4,19,1072,15,,4369,7,0,2022
458906,0,848,12,t,0,20,1072,15,,4369,7,0,2022
458907,0,807,12,t,0,21,1072,15,,4369,7,0,2022
458908,0,831,1,t,335,1,1073,16,,4376,7,11,2022
458909,0,843,1,t,219,2,1073,16,,4376,7,3,2022
458910,0,815,1,t,210,3,1073,16,,4376,7,1,2022
458911,0,847,2,t,203,4,1073,16,,4376,7,0,2022
458912,0,830,1,t,187,5,1073,16,,4376,7,1,2022
458913,0,795,2,t,168,6,1073,16,,4376,7,0,2022
458914,0,845,3,t,88,7,1073,16,,4376,7,0,2022
458915,0,838,5,t,66,8,1073,16,,4376,7,0,2022
458916,0,763,5,t,59,9,1073,16,,4376,7,0,2022
458917,0,820,5,t,46,10,1073,16,,4376,7,0,2022
458918,0,841,5,t,22,11,1073,16,,4376,7,0,2022
458919,0,824,5,t,22,12,1073,16,,4376,7,0,2022
458920,0,798,6,t,20,13,1073,16,,4376,7,0,2022
458921,0,816,6,t,19,14,1073,16,,4376,7,0,2022
458922,0,852,6,t,12,15,1073,16,,4376,7,0,2022
458923,0,851,7,t,11,16,1073,16,,4376,7,0,2022
458924,0,854,8,t,6,17,1073,16,,4376,7,0,2022
458925,0,840,10,t,5,18,1073,16,,4376,7,0,2022
458926,0,846,9,t,4,19,1073,16,,4376,7,0,2022
458927,0,855,9,t,2,20,1073,16,,4376,7,0,2022
458928,0,848,12,t,0,21,1073,16,,4376,7,0,2022
458929,0,807,12,t,0,22,1073,16,,4376,7,0,2022
458930,0,831,1,t,341,1,1074,17,,4383,7,11,2022
458931,0,843,1,t,237,2,1074,17,,4383,7,3,2022
458932,0,815,1,t,235,3,1074,17,,4383,7,2,2022
458933,0,847,2,t,203,4,1074,17,,4383,7,0,2022
458934,0,830,1,t,202,5,1074,17,,4383,7,1,2022
458935,0,795,2,t,170,6,1074,17,,4383,7,0,2022
458936,0,845,3,t,100,7,1074,17,,4383,7,0,2022
458937,0,838,5,t,66,8,1074,17,,4383,7,0,2022
458938,0,763,5,t,59,9,1074,17,,4383,7,0,2022
458939,0,820,5,t,46,10,1074,17,,4383,7,0,2022
458940,0,816,5,t,29,11,1074,17,,4383,7,0,2022
458941,0,798,6,t,24,12,1074,17,,4383,7,0,2022
458942,0,841,5,t,23,13,1074,17,,4383,7,0,2022
458943,0,824,5,t,22,14,1074,17,,4383,7,0,2022
458944,0,840,6,t,13,15,1074,17,,4383,7,0,2022
458945,0,852,6,t,12,16,1074,17,,4383,7,0,2022
458946,0,851,7,t,11,17,1074,17,,4383,7,0,2022
458947,0,854,8,t,6,18,1074,17,,4383,7,0,2022
458948,0,846,9,t,4,19,1074,17,,4383,7,0,2022
458949,0,855,9,t,2,20,1074,17,,4383,7,0,2022
458950,0,848,12,t,0,21,1074,17,,4383,7,0,2022
458951,0,807,12,t,0,22,1074,17,,4383,7,0,2022
458952,0,831,1,t,366,1,1075,18,,4390,7,12,2022
458953,0,815,1,t,253,2,1075,18,,4390,7,2,2022
458954,0,843,1,t,252,3,1075,18,,4390,7,3,2022
458955,0,847,2,t,207,4,1075,18,,4390,7,0,2022
458956,0,830,1,t,202,5,1075,18,,4390,7,1,2022
458957,0,795,2,t,180,6,1075,18,,4390,7,0,2022
458958,0,845,3,t,101,7,1075,18,,4390,7,0,2022
458959,0,838,4,t,78,8,1075,18,,4390,7,0,2022
458960,0,763,5,t,65,9,1075,18,,4390,7,0,2022
458961,0,820,5,t,46,10,1075,18,,4390,7,0,2022
458962,0,798,6,t,32,11,1075,18,,4390,7,0,2022
458963,0,816,5,t,29,12,1075,18,,4390,7,0,2022
458964,0,841,5,t,23,13,1075,18,,4390,7,0,2022
458965,0,824,5,t,22,14,1075,18,,4390,7,0,2022
458966,0,840,6,t,13,15,1075,18,,4390,7,0,2022
458967,0,852,6,t,12,16,1075,18,,4390,7,0,2022
458968,0,851,7,t,11,17,1075,18,,4390,7,0,2022
458969,0,854,8,t,6,18,1075,18,,4390,7,0,2022
458970,0,846,9,t,4,19,1075,18,,4390,7,0,2022
458971,0,848,9,t,2,20,1075,18,,4390,7,0,2022
458972,0,855,9,t,2,21,1075,18,,4390,7,0,2022
458973,0,807,12,t,0,22,1075,18,,4390,7,0,2022
458974,0,831,1,t,391,1,1076,19,,4397,7,13,2022
458975,0,843,1,t,267,2,1076,19,,4397,7,3,2022
458976,0,815,1,t,265,3,1076,19,,4397,7,2,2022
458977,0,847,2,t,218,4,1076,19,,4397,7,0,2022
458978,0,830,1,t,202,5,1076,19,,4397,7,1,2022
458979,0,795,2,t,198,6,1076,19,,4397,7,0,2022
458980,0,845,3,t,109,7,1076,19,,4397,7,0,2022
458981,0,838,4,t,78,8,1076,19,,4397,7,0,2022
458982,0,763,5,t,71,9,1076,19,,4397,7,0,2022
458983,0,820,5,t,46,10,1076,19,,4397,7,0,2022
458984,0,798,6,t,36,11,1076,19,,4397,7,0,2022
458985,0,816,5,t,29,12,1076,19,,4397,7,0,2022
458986,0,824,5,t,24,13,1076,19,,4397,7,0,2022
458987,0,841,5,t,23,14,1076,19,,4397,7,0,2022
458988,0,840,6,t,13,15,1076,19,,4397,7,0,2022
458989,0,852,6,t,12,16,1076,19,,4397,7,0,2022
458990,0,851,7,t,12,17,1076,19,,4397,7,0,2022
458991,0,854,8,t,6,18,1076,19,,4397,7,0,2022
458992,0,846,9,t,4,19,1076,19,,4397,7,0,2022
458993,0,848,9,t,2,20,1076,19,,4397,7,0,2022
458994,0,855,9,t,2,21,1076,19,,4397,7,0,2022
458995,0,807,12,t,0,22,1076,19,,4397,7,0,2022
458996,0,831,1,t,416,1,1077,20,,4404,7,14,2022
458997,0,815,1,t,280,2,1077,20,,4404,7,2,2022
458998,0,843,1,t,275,3,1077,20,,4404,7,3,2022
458999,0,847,2,t,231,4,1077,20,,4404,7,0,2022
459000,0,795,2,t,216,5,1077,20,,4404,7,0,2022
459001,0,830,1,t,212,6,1077,20,,4404,7,1,2022
459002,0,845,3,t,111,7,1077,20,,4404,7,0,2022
459003,0,838,4,t,82,8,1077,20,,4404,7,0,2022
459004,0,763,5,t,71,9,1077,20,,4404,7,0,2022
459005,0,820,5,t,47,10,1077,20,,4404,7,0,2022
459006,0,798,6,t,36,11,1077,20,,4404,7,0,2022
459007,0,816,5,t,35,12,1077,20,,4404,7,0,2022
459008,0,824,5,t,24,13,1077,20,,4404,7,0,2022
459009,0,841,5,t,23,14,1077,20,,4404,7,0,2022
459010,0,840,6,t,13,15,1077,20,,4404,7,0,2022
459011,0,852,6,t,12,16,1077,20,,4404,7,0,2022
459012,0,851,7,t,12,17,1077,20,,4404,7,0,2022
459013,0,854,8,t,6,18,1077,20,,4404,7,0,2022
459014,0,846,9,t,4,19,1077,20,,4404,7,0,2022
459015,0,848,9,t,2,20,1077,20,,4404,7,0,2022
459016,0,855,9,t,2,21,1077,20,,4404,7,0,2022
459017,0,807,12,t,0,22,1077,20,,4404,7,0,2022
459018,0,831,1,t,421,1,,21,,4417,6,14,2022
459019,0,815,1,t,284,2,,21,,4417,6,2,2022
459020,0,843,1,t,278,3,,21,,4417,6,3,2022
459021,0,847,2,t,239,4,,21,,4417,6,0,2022
459022,0,795,2,t,222,5,,21,,4417,6,0,2022
459023,0,830,1,t,219,6,,21,,4417,6,1,2022
459024,0,845,3,t,113,7,,21,,4417,6,0,2022
459025,0,838,4,t,82,8,,21,,4417,6,0,2022
459026,0,763,5,t,71,9,,21,,4417,6,0,2022
459027,0,820,5,t,47,10,,21,,4417,6,0,2022
459028,0,798,6,t,36,11,,21,,4417,6,0,2022
459029,0,816,5,t,35,12,,21,,4417,6,0,2022
459030,0,824,5,t,25,13,,21,,4417,6,0,2022
459031,0,841,5,t,23,14,,21,,4417,6,0,2022
459032,0,840,6,t,13,15,,21,,4417,6,0,2022
459033,0,852,6,t,12,16,,21,,4417,6,0,2022
459034,0,851,7,t,12,17,,21,,4417,6,0,2022
459035,0,854,8,t,6,18,,21,,4417,6,0,2022
459036,0,846,9,t,4,19,,21,,4417,6,0,2022
459037,0,848,9,t,2,20,,21,,4417,6,0,2022
459038,0,855,9,t,2,21,,21,,4417,6,0,2022
459039,0,807,12,t,0,22,,21,,4417,6,0,2022
459040,0,831,1,t,429,1,1078,21,,4411,7,14,2022
459041,0,843,1,t,290,2,1078,21,,4411,7,3,2022
459042,0,815,1,t,290,3,1078,21,,4411,7,2,2022
459043,0,847,1,t,265,4,1078,21,,4411,7,1,2022
459044,0,795,2,t,240,5,1078,21,,4411,7,0,2022
459045,0,830,1,t,234,6,1078,21,,4411,7,1,2022
459046,0,845,3,t,113,7,1078,21,,4411,7,0,2022
459047,0,838,4,t,86,8,1078,21,,4411,7,0,2022
459048,0,763,5,t,81,9,1078,21,,4411,7,0,2022
459049,0,820,5,t,49,10,1078,21,,4411,7,0,2022
459050,0,798,6,t,36,11,1078,21,,4411,7,0,2022
459051,0,816,5,t,35,12,1078,21,,4411,7,0,2022
459052,0,824,5,t,25,13,1078,21,,4411,7,0,2022
459053,0,841,5,t,23,14,1078,21,,4411,7,0,2022
459054,0,840,6,t,14,15,1078,21,,4411,7,0,2022
459055,0,852,6,t,12,16,1078,21,,4411,7,0,2022
459056,0,851,7,t,12,17,1078,21,,4411,7,0,2022
459057,0,854,8,t,6,18,1078,21,,4411,7,0,2022
459058,0,846,9,t,4,19,1078,21,,4411,7,0,2022
459059,0,848,9,t,2,20,1078,21,,4411,7,0,2022
459060,0,855,9,t,2,21,1078,21,,4411,7,0,2022
459061,0,807,12,t,0,22,1078,21,,4411,7,0,2022
459062,0,831,1,t,454,1,1079,22,73,4418,7,15,2022
459063,0,843,1,t,308,2,1079,22,73,4418,7,3,2022
459064,0,815,1,t,305,3,1079,22,73,4418,7,2,2022
459065,0,847,1,t,275,4,1079,22,73,4418,7,1,2022
459066,0,830,1,t,246,5,1079,22,73,4418,7,1,2022
459067,0,795,2,t,240,6,1079,22,73,4418,7,0,2022
459068,0,845,3,t,122,7,1079,22,73,4418,7,0,2022
459069,0,838,4,t,92,8,1079,22,73,4418,7,0,2022
459070,0,763,5,t,81,9,1079,22,73,4418,7,0,2022
459071,0,820,5,t,49,10,1079,22,73,4418,7,0,2022
459072,0,816,5,t,37,11,1079,22,73,4418,7,0,2022
459073,0,798,6,t,37,12,1079,22,73,4418,7,0,2022
459074,0,824,5,t,25,13,1079,22,73,4418,7,0,2022
459075,0,841,5,t,23,14,1079,22,73,4418,7,0,2022
459076,0,840,6,t,18,15,1079,22,73,4418,7,0,2022
459077,0,852,6,t,12,16,1079,22,73,4418,7,0,2022
459078,0,851,7,t,12,17,1079,22,73,4418,7,0,2022
459079,0,854,8,t,6,18,1079,22,73,4418,7,0,2022
459080,0,846,9,t,4,19,1079,22,73,4418,7,0,2022
459081,0,848,9,t,2,20,1079,22,73,4418,7,0,2022
459082,0,855,9,t,2,21,1079,22,73,4418,7,0,2022
459083,0,807,12,t,0,22,1079,22,73,4418,7,0,2022
459084,0,831,1,t,25,1,1080,1,,4425,7,1,2023
459085,0,815,2,t,18,2,1080,1,,4425,7,0,2023
459086,0,763,3,t,15,3,1080,1,,4425,7,0,2023
459087,0,830,4,t,12,4,1080,1,,4425,7,0,2023
459088,0,795,5,t,10,5,1080,1,,4425,7,0,2023
459089,0,840,6,t,8,6,1080,1,,4425,7,0,2023
459090,0,847,7,t,6,7,1080,1,,4425,7,0,2023
459091,0,820,8,t,4,8,1080,1,,4425,7,0,2023
459092,0,841,9,t,2,9,1080,1,,4425,7,0,2023
459093,0,846,10,t,1,10,1080,1,,4425,7,0,2023
459094,0,851,11,t,0,11,1080,1,,4425,7,0,2023
459095,0,856,12,t,0,12,1080,1,,4425,7,0,2023
459096,0,824,13,t,0,13,1080,1,,4425,7,0,2023
459097,0,855,14,t,0,14,1080,1,,4425,7,0,2023
459098,0,807,15,t,0,15,1080,1,,4425,7,0,2023
459099,0,854,16,t,0,16,1080,1,,4425,7,0,2023
459100,0,845,17,t,0,17,1080,1,,4425,7,0,2023
459101,0,838,,f,0,,1080,1,,4425,7,0,2023
459102,0,843,,f,0,,1080,1,,4425,7,0,2023
459103,0,857,,f,0,,1080,1,,4425,7,0,2023
459104,0,831,1,t,44,1,1081,2,,4432,7,1,2023
459105,0,815,1,t,43,2,1081,2,,4432,7,1,2023
459106,0,763,3,t,30,3,1081,2,,4432,7,0,2023
459107,0,830,4,t,20,4,1081,2,,4432,7,0,2023
459108,0,795,5,t,20,5,1081,2,,4432,7,0,2023
459109,0,847,4,t,18,6,1081,2,,4432,7,0,2023
459110,0,840,6,t,8,7,1081,2,,4432,7,0,2023
459111,0,843,7,t,6,8,1081,2,,4432,7,0,2023
459112,0,820,8,t,4,9,1081,2,,4432,7,0,2023
459113,0,838,8,t,4,10,1081,2,,4432,7,0,2023
459114,0,841,9,t,4,11,1081,2,,4432,7,0,2023
459115,0,824,10,t,1,12,1081,2,,4432,7,0,2023
459116,0,846,10,t,1,13,1081,2,,4432,7,0,2023
459117,0,851,11,t,0,14,1081,2,,4432,7,0,2023
459118,0,807,12,t,0,15,1081,2,,4432,7,0,2023
459119,0,856,12,t,0,16,1081,2,,4432,7,0,2023
